sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description,N
NA,COBRA,HPS,NA,NA,-117.195356,32.86891217,NA,1
NA,COBRA,HPS,NA,NA,-117.1953532,32.72962956,NA,1
NA,COBRA,HPS,NA,NA,-117.1953287,32.72914334,NA,1
NA,COBRA,HPS,NA,NA,-117.1949626,32.72961777,NA,1
NA,COBRA,HPS,NA,NA,-117.1884385,32.75653119,NA,1
NA,COBRA,HPS,NA,NA,-117.1867285,32.76044552,NA,1
NA,COBRA,HPS,NA,NA,-117.1863529,32.75986428,NA,1
NA,COBRA,HPS,NA,NA,-117.1848638,32.7716512,NA,1
NA,COBRA,HPS,NA,NA,-117.1741744,32.73095215,NA,1
NA,COBRA,HPS,NA,NA,-117.1710318,32.78572482,NA,1
NA,COBRA,HPS,NA,NA,-117.1546429,32.80183673,NA,1
NA,COBRA,HPS,NA,NA,-117.1543311,32.80180699,NA,1
NA,COBRA,HPS,NA,NA,-117.1539868,32.76592823,NA,1
NA,COBRA,HPS,NA,NA,-117.1538465,32.70930414,NA,1
NA,COBRA,HPS,NA,NA,-117.1538228,32.70834033,NA,1
NA,COBRA,HPS,NA,NA,-117.1528506,32.72145706,NA,1
NA,COBRA,HPS,NA,NA,-117.1526213,32.72168385,NA,1
NA,COBRA,HPS,NA,NA,-117.1520292,32.72565841,NA,1
NA,COBRA,HPS,NA,NA,-117.1512153,32.72161356,NA,1
NA,COBRA,HPS,NA,NA,-117.1509746,32.7217935,NA,1
NA,COBRA,HPS,NA,NA,-117.1507222,32.7220141,NA,1
NA,COBRA,HPS,NA,NA,-117.1504011,32.72201837,NA,1
NA,COBRA,HPS,NA,NA,-117.1501052,32.72173997,NA,1
NA,COBRA,HPS,NA,NA,-117.149794,32.72198255,NA,1
NA,COBRA,HPS,NA,NA,-117.1495888,32.80461784,NA,1
NA,COBRA,HPS,NA,NA,-117.1495849,32.72154935,NA,1
NA,COBRA,HPS,NA,NA,-117.1495561,32.72088494,NA,1
NA,COBRA,HPS,NA,NA,-117.1495325,32.72045984,NA,1
NA,COBRA,HPS,NA,NA,-117.149494,32.71985842,NA,1
NA,COBRA,HPS,NA,NA,-117.1491746,32.72047564,NA,1
NA,COBRA,HPS,NA,NA,-117.1475964,32.80083375,NA,1
NA,COBRA,HPS,NA,NA,-117.1466702,32.71512118,NA,1
NA,COBRA,HPS,NA,NA,-117.1466701,32.71539987,NA,1
NA,COBRA,HPS,NA,NA,-117.1464666,32.80082271,NA,1
NA,COBRA,HPS,NA,NA,-117.1461062,32.69941956,NA,1
NA,COBRA,HPS,NA,NA,-117.1457345,32.80083875,NA,1
NA,COBRA,HPS,NA,NA,-117.145554,32.75686466,NA,1
NA,COBRA,HPS,NA,NA,-117.1453669,32.70018136,NA,1
NA,COBRA,HPS,NA,NA,-117.1447037,32.70030667,NA,1
NA,COBRA,HPS,NA,NA,-117.1444003,32.70008083,NA,1
NA,COBRA,HPS,NA,NA,-117.1440808,32.70808085,NA,1
NA,COBRA,HPS,NA,NA,-117.1440211,32.69983826,NA,1
NA,COBRA,HPS,NA,NA,-117.1425427,32.80084834,NA,1
NA,COBRA,HPS,NA,NA,-117.1404117,32.71275236,NA,1
NA,COBRA,HPS,NA,NA,-117.1401046,32.71262373,NA,1
NA,COBRA,HPS,NA,NA,-117.1370269,32.75397999,NA,1
NA,COBRA,HPS,NA,NA,-117.1361298,32.71173331,NA,1
NA,COBRA,HPS,NA,NA,-117.1358182,32.69584047,NA,1
NA,COBRA,HPS,NA,NA,-117.1355727,32.71153456,NA,1
NA,COBRA,HPS,NA,NA,-117.1343982,32.69603001,NA,1
NA,COBRA,HPS,NA,NA,-117.1339924,32.75863153,NA,1
NA,COBRA,HPS,NA,NA,-117.13396,32.71106692,NA,1
NA,COBRA,HPS,NA,NA,-117.1338949,32.71216993,NA,1
NA,COBRA,HPS,NA,NA,-117.133703,32.71456039,NA,1
NA,COBRA,HPS,NA,NA,-117.1336664,32.71253024,NA,1
NA,COBRA,HPS,NA,NA,-117.133523,32.80523801,NA,1
NA,COBRA,HPS,NA,NA,-117.1314538,32.69749333,NA,1
NA,COBRA,HPS,NA,NA,-117.1314302,32.75588703,NA,1
NA,COBRA,HPS,NA,NA,-117.1313232,32.7556912,NA,1
NA,COBRA,HPS,NA,NA,-117.1312699,32.71153692,NA,1
NA,COBRA,HPS,NA,NA,-117.1301223,32.7001686,NA,1
NA,COBRA,HPS,NA,NA,-117.1287641,32.7480477,NA,1
NA,COBRA,HPS,NA,NA,-117.128589,32.74957138,NA,1
NA,COBRA,HPS,NA,NA,-117.1283336,32.74804318,NA,1
NA,COBRA,HPS,NA,NA,-117.1278629,32.77362852,NA,1
NA,COBRA,HPS,NA,NA,-117.1274626,32.77379898,NA,1
NA,COBRA,HPS,NA,NA,-117.1269642,32.77402871,NA,1
NA,COBRA,HPS,NA,NA,-117.1265542,32.77421867,NA,1
NA,COBRA,HPS,NA,NA,-117.1260672,32.78539493,NA,1
NA,COBRA,HPS,NA,NA,-117.1259797,32.76812061,NA,1
NA,COBRA,HPS,NA,NA,-117.1246296,32.78556697,NA,1
NA,COBRA,HPS,NA,NA,-117.1244861,32.78555683,NA,1
NA,COBRA,HPS,NA,NA,-117.1202001,33.01610416,NA,1
NA,COBRA,HPS,NA,NA,-117.1198641,33.0130272,NA,1
NA,COBRA,HPS,NA,NA,-117.1196793,33.01252101,NA,1
NA,COBRA,HPS,NA,NA,-117.1196341,33.01139842,NA,1
NA,COBRA,HPS,NA,NA,-117.1195931,33.01401548,NA,1
NA,COBRA,HPS,NA,NA,-117.1195439,33.01533084,NA,1
NA,COBRA,HPS,NA,NA,-117.1195151,33.0124177,NA,1
NA,COBRA,HPS,NA,NA,-117.1195132,33.0145959,NA,1
NA,COBRA,HPS,NA,NA,-117.1194576,33.01187018,NA,1
NA,COBRA,HPS,NA,NA,-117.1193929,33.01522273,NA,1
NA,COBRA,HPS,NA,NA,-117.1192851,33.01173588,NA,1
NA,COBRA,HPS,NA,NA,-117.1191055,33.01542933,NA,1
NA,COBRA,HPS,NA,NA,-117.1171761,32.78679229,NA,1
NA,COBRA,HPS,NA,NA,-117.1163464,32.74032086,NA,1
NA,COBRA,HPS,NA,NA,-117.1161463,32.7399183,NA,1
NA,COBRA,HPS,NA,NA,-117.115948,32.73949701,NA,1
NA,COBRA,HPS,NA,NA,-117.1150773,32.78460282,NA,1
NA,COBRA,HPS,NA,NA,-117.1148307,32.78365084,NA,1
NA,COBRA,HPS,NA,NA,-117.1147082,32.78311967,NA,1
NA,COBRA,HPS,NA,NA,-117.1145312,32.78246233,NA,1
NA,COBRA,HPS,NA,NA,-117.1144776,32.78207755,NA,1
NA,COBRA,HPS,NA,NA,-117.1140549,32.78542169,NA,1
NA,COBRA,HPS,NA,NA,-117.1138636,32.89320061,NA,1
NA,COBRA,HPS,NA,NA,-117.1132479,32.88045235,NA,1
NA,COBRA,HPS,NA,NA,-117.1131045,32.89339655,NA,1
NA,COBRA,HPS,NA,NA,-117.1128468,32.78109727,NA,1
NA,COBRA,HPS,NA,NA,-117.1126696,32.72805666,NA,1
NA,COBRA,HPS,NA,NA,-117.1125882,32.74559769,NA,1
NA,COBRA,HPS,NA,NA,-117.1125342,32.7094027,NA,1
NA,COBRA,HPS,NA,NA,-117.1124942,32.72846995,NA,1
NA,COBRA,HPS,NA,NA,-117.112337,32.72894349,NA,1
NA,COBRA,HPS,NA,NA,-117.1122405,32.72931384,NA,1
NA,COBRA,HPS,NA,NA,-117.1122191,32.77906972,NA,1
NA,COBRA,HPS,NA,NA,-117.1120291,32.77861683,NA,1
NA,COBRA,HPS,NA,NA,-117.1111914,32.77761318,NA,1
NA,COBRA,HPS,NA,NA,-117.1104238,32.7777922,NA,1
NA,COBRA,HPS,NA,NA,-117.1103971,32.74549812,NA,1
NA,COBRA,HPS,NA,NA,-117.1101944,32.76315234,NA,1
NA,COBRA,HPS,NA,NA,-117.1101517,32.88051623,NA,1
NA,COBRA,HPS,NA,NA,-117.1100564,32.7454733,NA,1
NA,COBRA,HPS,NA,NA,-117.1100532,32.74573823,NA,1
NA,COBRA,HPS,NA,NA,-117.1089586,32.77794075,NA,1
NA,COBRA,HPS,NA,NA,-117.1087838,32.77843076,NA,1
NA,COBRA,HPS,NA,NA,-117.1083097,32.75101116,NA,1
NA,COBRA,HPS,NA,NA,-117.10824,32.7781335,NA,1
NA,COBRA,HPS,NA,NA,-117.1052179,32.69281779,NA,1
NA,COBRA,HPS,NA,NA,-117.1051352,32.6930673,NA,1
NA,COBRA,HPS,NA,NA,-117.1044487,32.69354287,NA,1
NA,COBRA,HPS,NA,NA,-117.10395,32.69621092,NA,1
NA,COBRA,HPS,NA,NA,-117.1021833,32.711263,NA,1
NA,COBRA,HPS,NA,NA,-117.1018987,32.75010079,NA,1
NA,COBRA,HPS,NA,NA,-117.0997884,32.75448497,NA,1
NA,COBRA,HPS,NA,NA,-117.0971718,32.77948845,NA,1
NA,COBRA,HPS,NA,NA,-117.0954715,32.75958608,NA,1
NA,COBRA,HPS,NA,NA,-117.0944169,32.75759493,NA,1
NA,COBRA,HPS,NA,NA,-117.0924971,32.78023147,NA,1
NA,COBRA,HPS,NA,NA,-117.0918941,32.78026918,NA,1
NA,COBRA,HPS,NA,NA,-117.0913374,32.78029653,NA,1
NA,COBRA,HPS,NA,NA,-117.0907417,32.78029428,NA,1
NA,COBRA,HPS,NA,NA,-117.0881252,32.78030687,NA,1
NA,COBRA,HPS,NA,NA,-117.0879019,32.78044153,NA,1
NA,COBRA,HPS,NA,NA,-117.0878884,32.78031901,NA,1
NA,COBRA,HPS,NA,NA,-117.0837789,32.78022463,NA,1
NA,COBRA,HPS,NA,NA,-117.0835744,32.97642656,NA,1
NA,COBRA,HPS,NA,NA,-117.0834025,32.97865072,NA,1
NA,COBRA,HPS,NA,NA,-117.083234,32.78013324,NA,1
NA,COBRA,HPS,NA,NA,-117.0830919,33.02064758,NA,1
NA,COBRA,HPS,NA,NA,-117.0828487,32.98167793,NA,1
NA,COBRA,HPS,NA,NA,-117.0823649,33.0328579,NA,1
NA,COBRA,HPS,NA,NA,-117.0811073,32.79380998,NA,1
NA,COBRA,HPS,NA,NA,-117.0798647,32.75000213,NA,1
NA,COBRA,HPS,NA,NA,-117.0781235,32.77520684,NA,1
NA,COBRA,HPS,NA,NA,-117.0741969,32.73218422,NA,1
NA,COBRA,HPS,NA,NA,-117.0722119,32.73186919,NA,1
NA,COBRA,HPS,NA,NA,-117.0720264,32.73335885,NA,1
NA,COBRA,HPS,NA,NA,-117.0720173,32.73375397,NA,1
NA,COBRA,HPS,NA,NA,-117.0711148,32.732903,NA,1
NA,COBRA,HPS,NA,NA,-117.0709466,32.99135787,NA,1
NA,COBRA,HPS,NA,NA,-117.0705894,32.73287142,NA,1
NA,COBRA,HPS,NA,NA,-117.0699469,32.73422235,NA,1
NA,COBRA,HPS,NA,NA,-117.0681476,32.58132592,NA,1
NA,COBRA,HPS,NA,NA,-117.0677633,32.57604395,NA,1
NA,COBRA,HPS,NA,NA,-117.0676122,32.5763946,NA,1
NA,COBRA,HPS,NA,NA,-117.0672795,32.58152014,NA,1
NA,COBRA,HPS,NA,NA,-117.0655577,32.92499367,NA,1
NA,COBRA,HPS,NA,NA,-117.0653056,32.92482777,NA,1
NA,COBRA,HPS,NA,NA,-117.0645033,32.56630217,NA,1
NA,COBRA,HPS,NA,NA,-117.0644795,32.56716176,NA,1
NA,COBRA,HPS,NA,NA,-117.0583052,32.76239415,NA,1
NA,COBRA,HPS,NA,NA,-117.0571804,32.71552875,NA,1
NA,COBRA,HPS,NA,NA,-117.0509665,32.68774102,NA,1
NA,COBRA,HPS,NA,NA,-117.0507366,32.7917,NA,1
NA,COBRA,HPS,NA,NA,-117.0494947,32.55638427,NA,1
NA,COBRA,HPS,NA,NA,-117.0460854,32.54548571,NA,1
NA,COBRA,HPS,NA,NA,-117.0460525,32.55091513,NA,1
NA,COBRA,HPS,NA,NA,-117.0459995,32.5452223,NA,1
NA,COBRA,HPS,NA,NA,-117.0459479,32.55100895,NA,1
NA,COBRA,HPS,NA,NA,-117.0456462,32.55097391,NA,1
NA,COBRA,HPS,NA,NA,-117.0456113,32.55115478,NA,1
NA,COBRA,HPS,NA,NA,-117.0405485,32.55531703,NA,1
NA,COBRA,HPS,NA,NA,-117.0404904,32.55456058,NA,1
NA,COBRA,HPS,NA,NA,-117.0399154,32.78169388,NA,1
NA,COBRA,HPS,NA,NA,-117.0376761,32.55149605,NA,1
NA,COBRA,HPS,NA,NA,-117.0351278,32.54808741,NA,1
NA,COBRA,HPS,NA,NA,-117.0350272,32.54844012,NA,1
NA,COBRA,HPS,NA,NA,-117.032053,32.54506467,NA,1
NA,COBRA,HPS,NA,NA,-117.0316668,32.54341859,NA,1
NA,COBRA,HPS,NA,NA,-117.0288093,32.54420972,NA,1
NA,COBRA,HPS,NA,NA,-117.0285952,32.54328608,NA,1
NA,COBRA,HPS,NA,NA,-116.9884747,32.56902991,NA,1
NA,COBRA,HPS,NA,NA,-116.9884693,32.56884456,NA,1
NA,COBRA,HPS,NA,NA,-116.988468,32.56921866,NA,1
NA,COBRA,HPS,NA,NA,-116.9626677,32.5658303,NA,1
NA,COBRA,HPS,NA,NA,-116.9626341,32.56608334,NA,1
NA,COBRA,HPS,NA,NA,-116.9395135,32.5558149,NA,1
NA,COBRA,HPS,NA,NA,-116.9276528,32.55669473,NA,1
NA,COBRA,HPS,0,NA,-117.2483418,32.7708252,NA,1
NA,COBRA,HPS,0,NA,-117.2481752,32.77161354,NA,1
NA,COBRA,HPS,0,NA,-117.2481701,32.77071272,NA,1
NA,COBRA,HPS,0,NA,-117.2089901,32.7845618,NA,1
NA,COBRA,HPS,0,NA,-117.1519952,32.93891036,NA,1
NA,COBRA,HPS,0,NA,-117.12442420000001,32.78510288,NA,1
NA,COBRA,HPS,0,NA,-117.1184498,32.78067011,NA,1
NA,COBRA,HPS,0,NA,-117.1176888,32.78086644,NA,1
NA,COBRA,HPS,0,NA,-117.1118779,32.71315297,NA,1
NA,COBRA,HPS,0,NA,-117.0739703,32.73218647,NA,1
NA,COBRA,HPS,0,NA,-117.0654168,33.01670884,NA,1
NA,COBRA,HPS,0,NA,-117.0500312,32.7907485,NA,1
NA,COBRA,HPS,2,2,-117.1251057,32.68575891,NA,1
NA,COBRA,HPS,100,NA,-117.1161887,32.77108901,NA,1
NA,COBRA,HPS,150,NA,-117.2677283,32.8121569,NA,1
NA,COBRA,HPS,150,NA,-117.15256,32.79674991,NA,1
NA,COBRA,HPS,150,NA,-117.1258691,32.76823426,NA,1
NA,COBRA,HPS,150,NA,-117.1152265,32.7628483,NA,1
NA,COBRA,HPS,150,NA,-117.0929787,32.7944762,NA,1
NA,COBRA,HPS,150,1,-117.250818,32.75963618,NA,1
NA,COBRA,HPS,150,1,-117.046763,32.55705466,NA,1
NA,COBRA,HPS,150,2,-117.2381088,32.87254741,NA,1
NA,COBRA,HPS,150,120,-117.2113245,32.92288147,NA,1
NA,COBRA,HPS,150,120,-117.1878445,32.76117137,NA,1
NA,COBRA,HPS,150,120,-117.1738985,32.90189878,NA,1
NA,COBRA,HPS,150,120,-117.1552673,32.96376276,NA,1
NA,COBRA,HPS,150,120,-117.1550825,32.96397935,NA,1
NA,COBRA,HPS,150,120,-117.0381699,32.71963733,NA,1
NA,COBRA,HPS,150,120,-117.0344288,32.69105831,NA,1
NA,COBRA,HPS,150,120,-117.0338932,32.69098571,NA,1
NA,COBRA,HPS,150,120,-117.033408,32.69245194,NA,1
NA,COBRA,HPS,150,240,-117.148502,32.7177805,NA,1
NA,COBRA,HPS,150,240,-117.0936368,32.69718039,NA,1
NA,COBRA,HPS,180,120,-117.2429624,32.88956434,NA,1
NA,COBRA,HPS,200,NA,-117.1338497,32.71428265,NA,1
NA,COBRA,HPS,200,120,-117.186313,32.96248194,NA,1
NA,COBRA,HPS,200,120,-117.1861118,32.96218489,NA,1
NA,COBRA,HPS,250,1,-117.2527295,32.76027522,NA,1
NA,COBRA,HPS,250,1,-117.2518804,32.76006828,NA,1
NA,COBRA,HPS,250,2,-117.2086962,32.77481293,NA,1
NA,COBRA,HPS,250,2,-117.1538781,32.77484508,NA,1
NA,COBRA,HPS,250,120,-117.2421906,32.8982012,NA,1
NA,COBRA,HPS,250,120,-117.2402916,32.94466015,NA,1
NA,COBRA,HPS,250,120,-117.2400508,32.94076553,NA,1
NA,COBRA,HPS,250,120,-117.2114886,32.7289251,NA,1
NA,COBRA,HPS,250,120,-117.2010932,32.74666351,NA,1
NA,COBRA,HPS,250,120,-117.191982,32.87281039,NA,1
NA,COBRA,HPS,250,120,-117.1584592,32.713556,NA,1
NA,COBRA,HPS,250,120,-117.1550716,32.963781,NA,1
NA,COBRA,HPS,250,120,-117.1541055,32.77524693,NA,1
NA,COBRA,HPS,250,120,-117.1536563,32.77502604,NA,1
NA,COBRA,HPS,250,120,-117.1333827,32.83897375,NA,1
NA,COBRA,HPS,250,120,-117.1077655,32.73478564,NA,1
NA,COBRA,HPS,250,120,-117.0723682,32.7428377,NA,1
NA,COBRA,HPS,250,120,-117.0327055,32.69143089,NA,1
NA,COBRA,HPS,250,120,-117.0301985,32.54490007,NA,1
NA,COBRA,HPS,250,120,-116.9573807,32.55424225,NA,1
NA,COBRA,HPS,250,240,-117.1084704,32.75502384,NA,1
NA,COBRA,HPS,250,240,-117.1081339,32.75537463,NA,1
NA,COBRA,HPS,250,240,-117.076266,32.74769614,NA,1
NA,COBRA,HPS,250,240,-117.061253,32.58187913,NA,1
NA,COBRA,HPS,250,240,-116.9409107,32.56740047,NA,1
NA,COBRA,HPS,310,NA,-117.204507,32.75639462,NA,1
NA,COBRA,HPS,310,NA,-117.1251516,32.77433296,NA,1
NA,COBRA,IND,NA,NA,-117.2712105,32.85012007,NA,1
NA,COBRA,IND,NA,NA,-117.2573563,32.80221372,NA,1
NA,COBRA,IND,NA,NA,-117.2570453,32.80213113,NA,1
NA,COBRA,IND,NA,NA,-117.2527875,32.74714134,NA,1
NA,COBRA,IND,NA,NA,-117.2496476,32.77233141,NA,1
NA,COBRA,IND,NA,NA,-117.2413898,32.75820495,NA,1
NA,COBRA,IND,NA,NA,-117.2410387,32.75965941,NA,1
NA,COBRA,IND,NA,NA,-117.24096,32.75882007,NA,1
NA,COBRA,IND,NA,NA,-117.2378329,32.70797597,NA,1
NA,COBRA,IND,NA,NA,-117.2338821,32.72287795,NA,1
NA,COBRA,IND,NA,NA,-117.2338205,32.72258008,NA,1
NA,COBRA,IND,NA,NA,-117.2095209,32.74614549,NA,1
NA,COBRA,IND,NA,NA,-117.1867366,32.74524582,NA,1
NA,COBRA,IND,NA,NA,-117.1736728,32.90701533,NA,1
NA,COBRA,IND,NA,NA,-117.1708516,32.72497614,NA,1
NA,COBRA,IND,NA,NA,-117.170578,32.72482045,NA,1
NA,COBRA,IND,NA,NA,-117.1698348,32.79124281,NA,1
NA,COBRA,IND,NA,NA,-117.1684199,32.78921758,NA,1
NA,COBRA,IND,NA,NA,-117.1680464,32.78960333,NA,1
NA,COBRA,IND,NA,NA,-117.1595943,32.77210329,NA,1
NA,COBRA,IND,NA,NA,-117.1584466,32.74114232,NA,1
NA,COBRA,IND,NA,NA,-117.1528826,32.7750926,NA,1
NA,COBRA,IND,NA,NA,-117.1525092,32.77498453,NA,1
NA,COBRA,IND,NA,NA,-117.1518639,32.77482803,NA,1
NA,COBRA,IND,NA,NA,-117.1511947,32.77477366,NA,1
NA,COBRA,IND,NA,NA,-117.1503604,32.77483349,NA,1
NA,COBRA,IND,NA,NA,-117.1495355,32.77501115,NA,1
NA,COBRA,IND,NA,NA,-117.1490656,32.77521679,NA,1
NA,COBRA,IND,NA,NA,-117.1482677,32.77545728,NA,1
NA,COBRA,IND,NA,NA,-117.1476505,32.77557119,NA,1
NA,COBRA,IND,NA,NA,-117.1467054,32.77580654,NA,1
NA,COBRA,IND,NA,NA,-117.1466047,32.77349958,NA,1
NA,COBRA,IND,NA,NA,-117.1464295,32.69905829,NA,1
NA,COBRA,IND,NA,NA,-117.1456458,32.69986695,NA,1
NA,COBRA,IND,NA,NA,-117.14525,32.70064352,NA,1
NA,COBRA,IND,NA,NA,-117.1445047,32.7003973,NA,1
NA,COBRA,IND,NA,NA,-117.1442298,32.70129825,NA,1
NA,COBRA,IND,NA,NA,-117.1441461,32.71258873,NA,1
NA,COBRA,IND,NA,NA,-117.1440816,32.707898,NA,1
NA,COBRA,IND,NA,NA,-117.1424052,32.71467182,NA,1
NA,COBRA,IND,NA,NA,-117.1251499,32.74841545,NA,1
NA,COBRA,IND,NA,NA,-117.1171312,32.99556002,NA,1
NA,COBRA,IND,NA,NA,-117.1164346,32.99581446,NA,1
NA,COBRA,IND,NA,NA,-117.1113768,32.7454676,NA,1
NA,COBRA,IND,NA,NA,-117.1113592,32.74578793,NA,1
NA,COBRA,IND,NA,NA,-117.1111805,32.7454676,NA,1
NA,COBRA,IND,NA,NA,-117.1111668,32.74579289,NA,1
NA,COBRA,IND,NA,NA,-117.1029243,32.71121023,NA,1
NA,COBRA,IND,NA,NA,-117.102198,32.71000978,NA,1
NA,COBRA,IND,NA,NA,-117.0927959,32.57394674,NA,1
NA,COBRA,IND,NA,NA,-117.0798542,32.79635556,NA,1
NA,COBRA,IND,NA,NA,-117.0796663,32.795996100000004,NA,1
NA,COBRA,IND,NA,NA,-117.0670565,32.76268194,NA,1
NA,COBRA,IND,NA,NA,-117.0553446,32.76798079,NA,1
NA,COBRA,IND,NA,NA,-117.0551837,32.76778909,NA,1
NA,COBRA,IND,NA,NA,-117.0543673,32.55765279,NA,1
NA,COBRA,IND,NA,NA,-117.035634,32.6961471,NA,1
NA,COBRA,IND,NA,NA,-117.0322657,32.69591733,NA,1
NA,COBRA,IND,NA,120,-117.1593768,32.71769014,NA,1
NA,COBRA,IND,0,NA,-117.1510596,32.94022466,NA,1
NA,COBRA,IND,0,NA,-117.1337946,32.74078339,NA,1
NA,COBRA,IND,55,120,-117.2297101,32.98295006,NA,1
NA,COBRA,IND,85,120,-117.2386544,32.90297616,NA,1
NA,COBRA,IND,85,120,-117.1300742,32.72872506,NA,1
NA,COBRA,IND,85,120,-117.1070898,32.75791291,NA,1
NA,COBRA,IND,85,240,-117.2084932,32.78484121,NA,1
NA,COBRA,IND,85,240,-117.1235592,32.76774334,NA,1
NA,COBRA,IND,150,120,-117.0923227,32.70989103,NA,1
NA,COBRA,IND,150,120,-117.0881784,32.70580503,NA,1
NA,COBRA,IND,150,120,-117.03406150000001,32.69194445,NA,1
NA,COBRA,IND,150,120,-117.033722,32.69155996,NA,1
NA,COBRA,IND,150,120,-117.0332276,32.69113935,NA,1
NA,COBRA,IND,150,120,-117.0329486,32.69183263,NA,1
NA,COBRA,IND,150,120,-117.0328275,32.6914871,NA,1
NA,COBRA,IND,150,120,-117.0324903,32.6924277,NA,1
NA,COBRA,IND,150,120,-117.0319423,32.6921682,NA,1
NA,COBRA,IND,150,240,-117.2404713,32.80785517,NA,1
NA,COBRA,IND,165,120,-117.1364722,32.7573511,NA,1
NA,COBRA,IND,165,120,-117.1142127,32.76341166,NA,1
NA,COBRA,IND,165,120,-117.0842077,32.55716895,NA,1
NA,COBRA,IND,165,120,-117.0841879,32.55532732,NA,1
NA,COBRA,IND,165,240,-117.240383,32.75867774,NA,1
NA,COBRA,IND,250,2,-117.2342198,32.76768089,NA,1
NA,COBRA,IND,250,120,-117.2017858,32.74679419,NA,1
NA,COBRA,IND,250,240,-117.0513841,32.71122676,NA,1
NA,COBRA,LED,NA,NA,-117.2520601,32.75013074,NA,1
NA,COBRA,LED,NA,NA,-117.2496898,32.74223608,NA,1
NA,COBRA,LED,NA,NA,-117.2346217,32.72294112,NA,1
NA,COBRA,LED,NA,NA,-117.1956568,32.86912442,NA,1
NA,COBRA,LED,NA,NA,-117.1940707,32.87075456,NA,1
NA,COBRA,LED,NA,NA,-117.1938135,32.87057033,NA,1
NA,COBRA,LED,NA,NA,-117.1721296,32.71976803,NA,1
NA,COBRA,LED,NA,NA,-117.1715338,32.71979051,NA,1
NA,COBRA,LED,NA,NA,-117.1696055,32.83331968,NA,1
NA,COBRA,LED,NA,NA,-117.1648699,32.72204705,NA,1
NA,COBRA,LED,NA,NA,-117.1592136,32.71791076,NA,1
NA,COBRA,LED,NA,NA,-117.1436176,32.79748283,NA,1
NA,COBRA,LED,NA,NA,-117.1217933,32.70140517,NA,1
NA,COBRA,LED,NA,NA,-117.1202661,33.01905376,NA,1
NA,COBRA,LED,NA,NA,-117.1199193,32.74499761,NA,1
NA,COBRA,LED,NA,NA,-117.1107183,32.88064355,NA,1
NA,COBRA,LED,NA,NA,-117.1100694,32.77771897,NA,1
NA,COBRA,LED,NA,NA,-117.1098828,32.76320502,NA,1
NA,COBRA,LED,NA,NA,-117.1086623,32.76342961,NA,1
NA,COBRA,LED,NA,NA,-117.1018437,32.75330924,NA,1
NA,COBRA,LED,NA,NA,-117.1018428,32.75590215,NA,1
NA,COBRA,LED,NA,NA,-117.1018245,32.75328398,NA,1
NA,COBRA,LED,NA,NA,-117.1018176,32.75616047,NA,1
NA,COBRA,LED,NA,NA,-117.1008952,32.75605841,NA,1
NA,COBRA,LED,NA,NA,-117.0958285,32.69588308,NA,1
NA,COBRA,LED,NA,NA,-117.0858309,32.78136871,NA,1
NA,COBRA,LED,NA,NA,-117.0734661,33.05580329,NA,1
NA,COBRA,LED,NA,NA,-117.0734522,33.05563251,NA,1
NA,COBRA,LED,NA,NA,-117.0732022,33.05585375,NA,1
NA,COBRA,LED,NA,NA,-117.0731373,33.05568297,NA,1
NA,COBRA,LED,NA,NA,-117.0705067,33.05538831,NA,1
NA,COBRA,LED,NA,NA,-117.0702563,33.0555558,NA,1
NA,COBRA,LED,NA,NA,-117.0695183,32.77906466,NA,1
NA,COBRA,LED,NA,NA,-117.0689332,32.77904065,NA,1
NA,COBRA,LED,NA,NA,-117.0397621,32.67420837,NA,1
NA,COBRA,LED,NA,NA,-117.0347797,32.54394895,NA,1
NA,COBRA,LED,NA,NA,-117.034663,32.54363806,NA,1
NA,COBRA,LED,NA,NA,-117.0344055,32.543958,NA,1
NA,COBRA,LED,NA,NA,-117.0211758,33.09782626,NA,1
NA,COBRA,LED,NA,NA,-117.0211651,33.09745663,NA,1
NA,COBRA,LED,NA,NA,-117.0208164,33.09805994,NA,1
NA,COBRA,LED,NA,NA,-117.0208163,33.09767761,NA,1
NA,COBRA,LED,NA,NA,-117.0023768,33.09421032,NA,1
NA,COBRA,LED,NA,NA,-117.0023124,33.0944491,NA,1
NA,COBRA,LED,NA,NA,-116.9408769,32.55460441,NA,1
NA,COBRA,LED,NA,240,-117.1545054,32.70847144,NA,1
NA,COBRA,LED,0,NA,-117.1514579,32.94025055,NA,1
NA,COBRA,LED,81,NA,-116.9828395,32.85267586,NA,1
NA,COBRA,LED,81,240,-117.1509734,32.73070339,NA,1
NA,COBRA,LED,137,NA,-117.1990423,32.75968103,NA,1
NA,COBRA,LED,137,NA,-117.1100829,32.7622623,NA,1
NA,COBRA,LED,183,NA,-117.1973435,32.76005643,NA,1
NA,COBRA,LED,183,NA,-117.1299603,32.7700909,NA,1
NA,COBRA,LED,183,NA,-117.1297645,32.76962036,NA,1
NA,COBRA,LED,183,NA,-117.1295627,32.76920962,NA,1
NA,COBRA,LED,183,NA,-117.1293374,32.76874389,NA,1
NA,COBRA,LED,183,NA,-117.1290689,32.76814242,NA,1
NA,COBRA,LED,183,NA,-117.1288766,32.76768396,NA,1
NA,COBRA,LED,183,NA,-117.1287294,32.76726909,NA,1
NA,COBRA,LED,183,NA,-117.1285026,32.76674875,NA,1
